gene	H2621_L	HP25311_L	HP25337_L	HU1327_L	UWHI366R_L	H2621_H	HP25311_H	HP25337_H	HU1327_H	UWHI366R_H
RPAP3	6.701499792	6.169034523	6.644081563	5.918722474	6.316178196	6.358125279	6.393497944	7.657585156	5.369946137	5.697408377
CAND1.11	1.897439903	1.228774475	4.23409343	0.899567389	1.753181948	1.73277752	1.344935909	1.174249195	2.209015835	1.220625255
SEC23A	6.126893481	4.719043044	4.232010756	6.433805421	6.405196438	5.860796595	4.420054963	5.39013547	5.718990084	5.862803583
CDC27	8.896287621	9.169387792	7.902272804	9.995205345	10.93010698	8.770402977	9.285061663	8.418995136	9.556721631	10.21046335
SLC37A1	10.81687437	12.25078513	5.746343625	11.01782537	10.30112561	10.50380387	12.07739381	10.050538	11.28415842	8.99947398
NLRP2	2.276656287	0.470784503	0.624706792	0.843718898	0.402947567	2.182882374	0.496086477	1.100284359	0.817727224	0.417555594
CDS2	9.669211385	12.90730403	5.1395345	12.00337073	10.04749813	9.53917072	12.50439576	7.827473319	12.00079393	9.650555116
DOK6	0.370925852	1.209603409	0.860391012	0.647463237	0.176884075	0.369626859	1.114201266	0.821199432	0.686316378	0.171505986
BOLA3-AS1	1.481140315	1.820580522	0.581996348	1.820270426	1.856777742	0.985398985	1.733136179	1.343223782	1.575206309	1.344981688
C6orf47	8.177978652	9.579739047	5.340268064	8.905309273	8.464512354	8.362069833	8.853527165	5.953743626	7.992289025	8.136491441
ZNF514	4.408109979	2.363439784	1.910271112	2.421967448	3.26381811	3.819562734	2.585739416	2.86624318	2.706952647	3.043096712
TRIM37	10.03222586	12.123636	8.075945428	11.70126282	12.70485519	10.17681178	11.62821804	10.41629562	9.57398649	11.22549254
SST	2725.637511	2595.338786	2131.418674	3729.588678	1756.616187	2531.871854	2407.736031	1965.375881	3381.350289	2121.903861
ZNF239	2.176943026	2.012851952	1.110353877	1.548117769	1.91807735	2.128843423	1.855336593	1.978732944	1.544542945	2.108980792
FAM212B-AS1	0.990382166	0.765231623	1.808107975	1.505448374	0.87917728	0.682566145	1.189323863	2.131051222	1.305872788	0.43175849
BCCIP	13.28652059	11.26292658	5.457745488	8.371874388	11.45175634	14.38957087	12.31638444	6.578175904	8.395215532	10.67561536
PIR	1.970543587	2.087507613	3.356266663	2.053297765	3.069959182	1.942201011	2.650522835	2.418601067	1.829796987	2.848224407
SNRPG	12.9510747	12.34444156	6.300233595	11.23229888	10.71328564	12.87011296	11.42679727	10.95124469	11.08259246	10.66259949
PTDSS1	5.989407497	6.340940595	9.192482918	6.284592495	7.2096838	6.009277129	7.003871438	7.813262705	6.23484727	6.888438589
ADGRL2	3.531747148	4.159717088	2.325894695	5.999324118	4.725726996	3.827027578	3.719178705	4.338044105	5.984975411	4.185186774
NAT10	10.88243533	8.860642918	5.299170563	9.231858802	10.47642676	11.32878952	8.46982972	6.322372623	8.851658457	8.646798491
CCT8	34.39949225	32.55551645	21.65244309	29.84221736	35.90439284	35.12404113	31.04628747	27.82943672	30.83021952	36.89718886
TIMP3	9.12706738	30.51295378	69.05701407	110.5488481	26.5127105	9.819926816	26.46571742	69.58184648	130.6231426	34.61009792
LINC01534	2.019332518	1.763156044	1.878797022	2.393390269	1.348658652	1.937886471	2.43256501	1.362801544	1.808025348	1.140658553
CLIP4	8.131250909	8.932877151	8.25139154	9.416770844	11.49795187	8.411877202	9.368797865	12.69591626	9.680330589	9.442825433
LRRTM3	2.047856112	3.383971876	1.008200842	3.864690132	2.156225134	2.287684223	3.046926485	1.990853667	3.452217866	2.333646017
TMEM201	2.345324106	2.649596875	2.073509611	2.470805085	2.476727336	1.918920889	2.521516492	2.072943329	2.840722985	2.408584971
NPPB	1.334364394	0.198749678	0.972764802	0.406681664	1.722960764	1.951882347	0.632637053	0.305245314	0.525896182	1.90380444
SMYD2	3.747253726	4.419298271	3.430001238	4.765213282	4.344399431	3.950965369	4.734585523	4.524854592	4.788709448	4.044462599
DERL1	9.871611829	7.246317529	5.915927617	6.927408871	7.804190179	9.934889221	6.780075558	6.551623925	7.348045728	6.717365544
MKNK1	3.167845007	2.968505432	2.182535029	2.222536344	2.931517603	3.028728285	2.795258942	2.454235519	2.546548021	2.308628005
ZNF684	1.111788064	1.17729532	0.787141322	1.155076043	1.338832866	0.903066741	1.48683485	1.077919529	1.564622991	1.122212308
LRRFIP2	14.51809881	7.124250924	14.98920164	7.549948483	12.48389847	14.76051862	7.450274965	12.94749351	8.421084079	11.15722429
TINAGL1	32.39552838	7.208429563	8.57328196	8.343803567	23.26432977	30.98332417	8.305053946	7.648280693	7.375414638	23.50346937
PIP4K2A	4.55014375	3.267009124	2.155674848	3.459819942	4.759514238	4.861273567	3.698807747	3.401757145	3.218726851	4.11987087
PLPP2	2.62545342	0.700892682	0.877331461	0.557731559	1.19652137	2.48858933	0.799115768	1.066483449	0.59091947	1.272895742
PIGZ	0.615901627	0.715546632	0.2962357	1.354861823	0.874792356	0.698566448	0.946713658	0.295872912	1.459280902	0.820155155
KLHL3	1.131443698	2.658571529	0.741537608	3.392533285	1.678968773	1.029407145	2.177986816	1.183203501	3.100841455	1.438582587
SPPL3	6.174413814	6.753022798	9.517310007	6.859359994	6.480882411	6.496848334	6.301623129	10.45221376	6.615810402	5.888582889
HUS1B	1.029068969	1.111256916	2.195632623	0.731815182	1.515612964	1.377930405	1.348125628	0.48062226	1.336008314	0.652544081
AMY2A	2.28958302	0.405489065	0.651016307	0.059569058	0.653463751	2.100292561	0.268243898	0.670666174	0.090624835	0.575428379
TNFRSF10D	8.898341004	2.835338779	10.13449622	3.647089818	5.506300963	8.519910924	3.057737894	5.030550599	4.730733889	5.763245659
PRO1804	1.889991383	2.135253019	1.549767347	1.243478642	2.220430698	1.245608262	2.90828442	2.127431222	1.241464046	1.059866619
DHRS4	1.857969015	3.544651488	1.483352053	2.879089001	2.258365544	1.915107658	2.874749272	1.071304297	2.959342752	2.499951204
DNAJC22	16.43522128	18.31977858	24.34072402	4.398860041	21.14435139	18.16567416	26.53646246	15.66302711	7.773580136	20.6445525
DDX28	3.560350795	4.506677749	1.58230549	4.130570119	3.618532655	3.49342894	4.25563298	3.178136861	3.835477743	3.977870194
HDHD3	5.978195525	7.233615675	3.087544438	5.000017563	6.341620325	7.216107467	7.289883511	5.468784912	4.291497686	5.71208901
CDCP1	50.37302899	21.27426529	38.25170814	15.4126112	42.0489997	49.9124471	21.17714393	31.52883714	15.28934742	45.98602785
ACTN4	174.4252079	90.64305021	186.9100899	88.43040823	139.9160648	172.0117718	93.6645014	149.9764599	92.2154066	144.6285609
CMSS1	4.997871969	3.818644456	2.184404045	3.176193136	4.258298618	4.942423832	4.625380108	2.370132718	3.318981284	4.305763309
UNKL	1.046858066	0.966008983	0.632652125	1.233256433	1.149194872	1.26598942	0.963541257	0.89366821	1.209807903	1.075641301
LINC02082	0.85823769	1.056003446	3.053276569	1.777916997	1.716467412	0.911119454	1.890176518	1.444006336	2.331391279	0.50281017
SAT1	188.3597278	75.33106863	129.6200693	59.87668391	125.3613096	203.7145206	75.86923824	120.4739242	52.82321886	126.7955422
GIMAP7	0.294113492	0.344200569	1.441733413	1.000964434	0.949414584	0.479864684	0.568778574	1.205443116	1.721682166	0.682725546
ZFR	32.32723216	29.22634887	39.3167462	32.30948899	30.07871638	32.64786844	29.6093936	41.92846231	29.83252115	28.34037875
RPS13	56.33449895	50.13655149	41.32213502	41.04067836	48.2785614	63.96176565	48.85248106	44.67565466	38.24584021	61.22789416
ZNF682	1.960344585	2.405744993	1.323674954	1.750711781	2.002496924	2.195551205	2.366213216	3.198196139	1.950010652	1.264757874
HSPG2	18.44945318	5.443335628	9.213999155	16.65215095	12.60569882	15.93677275	5.756908021	6.375662746	19.63945134	13.70724696
ARHGEF3	7.610536731	12.30917817	6.741914101	9.141964462	9.338913765	8.467394057	13.55266385	6.945205889	9.507010761	9.48085964
C1orf123	2.280066084	3.330445705	1.308096187	2.992165862	2.608310914	2.573501228	3.387304724	1.960410734	2.779898629	2.571166329
PSMD5-AS1	2.148520407	2.168996227	0.601035343	2.251374876	3.46480732	2.27952161	2.181158133	1.386951922	2.241022171	2.876179239
BMI1	5.342714448	5.512393122	5.579484981	4.932939813	5.344009809	4.90327443	5.191888163	6.755134538	4.401784858	5.167484889
GPATCH2	5.24195132	4.711333099	2.165441841	4.061258965	5.073982009	5.022820075	4.797248494	4.284653251	4.408524487	3.944266448
LINC02210	3.677776049	2.804652714	1.226054461	3.455872859	2.448435276	2.695347904	2.896220968	1.647663856	2.8482427	2.600564026
AGFG2	7.03796556	10.43258384	13.54667285	13.35923593	5.504674982	7.077405331	10.84513003	14.85927484	10.40839707	5.559460646
FAM89A	1.33430056	1.856003237	2.454665218	2.73684787	1.557353872	1.459188704	1.800961911	3.516880026	3.194340515	1.30235671
SLC9A8	6.420677592	5.135591698	2.896493477	4.071300115	5.801278329	6.287882061	5.34529542	3.72339085	4.605276567	5.29116263
CRIP2	11.07993381	21.41520573	19.94351573	24.30553865	12.75430205	12.00999797	22.52202665	18.07570796	22.50492034	12.20712821
NIPAL1	2.512047513	1.415147885	0.503312552	1.004642957	1.954998339	2.103994675	1.663910141	1.267830492	0.928344146	1.888632115
POPDC3	2.668119118	3.545302559	5.21395783	7.779398232	4.442410029	2.632464057	4.108573343	7.795362194	6.415118813	5.086782861
NPIPB4	1.851045798	1.954834755	1.019764058	1.830295527	1.452553767	1.69426201	1.94412927	1.178171336	2.356685473	0.805209674
CCDC163	1.580649936	0.456597701	1.652004686	0.47006485	0.688054312	1.622273572	0.627491202	1.112147425	0.551892889	0.463187653
MPP7	2.727032768	5.67443546	16.32765978	3.351103687	3.297669303	2.850424661	5.482377555	16.30682667	3.47570913	3.004421708
BTBD10	13.96248341	11.94740632	8.830907704	12.9091946	14.74107204	13.94057573	12.94076744	12.13184338	12.59982805	13.9209404
STOML1	1.154274165	1.300704744	0.63418064	1.277879666	1.216257809	1.355807651	1.261225499	0.992103239	1.347639115	1.01680264
SLC25A39	12.35624865	15.52325551	15.31987273	15.56938396	15.55406355	11.95886054	16.00324561	18.2977065	12.88535149	14.43300756
APEX2	3.294037379	3.125540952	1.667373406	3.094455305	2.966831591	3.356902025	3.459370553	2.626517023	2.936825933	2.785047663
RNLS	0.503391699	1.144675167	0.478336207	0.873479685	0.888320317	0.639681862	1.160658885	0.680690568	0.974860589	0.782055378
ZNF57	3.46633758	3.918808121	1.20992886	4.00875602	4.365750667	3.589626545	3.722176023	4.049241057	3.799381711	3.621366291
MED8	12.06871338	10.91503636	4.338477307	10.00606721	12.97827767	12.21312719	11.83658965	7.752661505	9.666005297	10.92055981
IFI35	7.014401818	10.73685404	1.790219945	6.435213827	5.293420487	7.085369542	10.58041143	1.518342098	5.897987923	5.220352652
ILK	24.43318986	19.52907237	22.02437574	20.83764735	21.38250068	24.96690994	18.94816312	20.43065578	20.60698604	21.72291823
TRAF2	6.586041402	4.921010225	4.573391913	5.506206348	6.003470963	7.305780422	5.133236201	4.476261133	5.408560552	4.750463609
THY1	0.290808846	0.862435134	3.504438146	1.672918254	0.674724409	0.249507325	0.825440164	2.078893275	2.511369068	0.625660243
MSMB	0.485855513	5.266691908	1.092435769	2.341808582	2.962473667	0.382684625	2.87600134	2.95351946	2.321588218	2.310647895
DUSP5	78.20482572	50.16110067	29.67043173	41.71828806	63.17753849	72.76019113	49.47163072	39.4372267	43.68593623	66.31647989
SPTBN1	93.43810241	61.39905796	85.50472835	60.14654334	113.2083614	89.57805399	62.36450721	72.96429085	66.78898261	110.6455766
PRDX2	23.35538282	53.01660899	41.68604111	45.02012095	36.0373539	24.7132728	51.22559017	40.64007465	37.69730688	38.86401361
TMEM189	3.47465014	1.738336688	1.848908077	2.336192734	2.259372527	3.137512677	1.809162019	2.990515395	2.190763602	2.400980066
ZNF250	2.183099313	2.704379517	1.687382078	2.793982535	2.239123878	2.3350468	2.70811393	2.348708106	3.292663299	1.821334086
SSRP1	26.34416561	23.38977015	17.88339085	20.03745214	22.42887201	26.79880989	23.9448071	16.30721827	19.12743969	22.7174662
PPME1	7.634540526	9.66571128	8.509393375	9.156228544	8.300104323	7.691316329	9.046556481	8.50602519	8.532058158	8.752117429
ZNF248	3.344027066	3.389731938	1.044950524	3.493986662	2.995851612	2.633926569	3.152337951	1.925705465	3.197940566	2.177283463
IRX4	0.084466509	0.307536526	0.437644378	1.161310134	0.242366713	0.125668038	0.336062857	0.626186058	1.271754263	0.238049569
CPLX2	21.88655136	46.23828986	13.68933059	60.01057996	24.75845154	21.16875925	43.43143542	30.16325691	50.66801161	24.69169341
EHD3	1.2916038	3.182331268	2.272808052	3.771171661	2.502539374	1.6268367	3.423870278	2.710584977	3.845857195	2.282072088
LINC00938	3.842365196	4.075534277	2.015533668	3.244689042	3.218844164	3.939281524	3.788553107	2.775037259	3.568181728	3.088534265
ATN1	46.91168547	52.09553844	62.92180547	52.61578676	39.57636576	43.55668302	48.50468254	72.73463099	46.09903435	41.76721545
PLSCR4	2.418214443	4.141673359	1.500893726	4.492539804	3.106315172	2.505160222	4.485907214	2.08456388	4.558146013	2.912302997
TMED7	18.64583059	18.47487845	11.63871366	17.61159827	18.83620397	18.6772207	17.88422357	16.87471009	16.90616381	19.3628637
GSS	15.81477935	27.60492172	12.36032093	20.80517211	21.85035426	18.00000937	26.72014655	11.76713488	17.03148158	22.1065117
CALB2	0.373676108	0.440625552	1.506885396	0.298954287	0.66594892	0.441489591	0.299158532	1.890674799	0.656949715	0.604721702
ELMOD3	1.686724554	1.502523114	0.706841288	1.564006284	1.472688393	1.460260178	1.549318233	1.343684507	1.902525983	1.230352191
C20orf85	0.197828528	0.834869466	1.711563947	0.070342185	0	0.415519616	0.863880252	0.879952072	1.09689794	0.156806588
CAPZA1	18.95065858	14.99917281	12.74571819	14.73196018	18.29225847	18.00953839	15.84139801	16.13042515	14.97730515	18.8231798
LRRC8E	1.748156192	0.626007324	0.235805789	0.437498574	1.268232862	1.444104798	0.691570264	0.585224079	0.69194419	1.081488087
MIR3648-1	65.78682696	34.36140823	107.8648311	47.62113541	184.6897402	83.75353521	36.24725712	84.54655705	85.26569263	56.63645167
SCRN3	2.861279719	4.608241149	1.233502704	4.327870723	3.893057473	3.287677086	4.285478533	2.091897673	4.167673735	3.788354609
DNER	3.669365924	5.705651274	5.534490918	8.129421221	12.13778452	3.09132814	5.570051575	6.887330993	6.391027527	12.82715223
ZNF607	2.906314897	2.666680274	1.003057643	3.433256954	2.755779577	2.613776249	3.384355905	1.978399354	3.205117061	2.40547741
PRSS8	21.10865733	6.537633783	5.78694337	2.344926836	14.9754935	20.55660191	5.246500448	4.306492471	2.945978386	16.21020291
CHCHD2	98.65049248	115.8555315	86.81714723	92.87513185	114.9704267	110.0780715	114.4077413	81.87037413	85.54243305	110.238298
ETV6	8.780145241	7.316662194	8.604613716	7.633838425	7.257272192	9.612634198	7.645448275	7.640028444	7.066865442	6.941746015
ZFAT	2.798529702	2.729525637	5.010679818	2.581080902	2.624881743	3.003690873	2.749971767	4.110616258	2.841482142	2.382884865
SLC22A15	3.074068197	5.073029986	3.016428062	5.021646742	4.055488895	2.959795062	5.190858263	4.341819208	4.757900418	4.34716239
FMOD	1.314420116	4.5622448	18.94522416	17.34085532	3.18869433	1.229816183	4.021357786	20.61196594	16.73504941	3.409725348
CPEB1-AS1	0.666628371	0.689530194	1.346837399	0.588195595	1.125769391	0.661199969	1.110508484	1.845012911	0.861456158	0.655601926
ZNF567	3.582225319	2.372311518	1.229244653	2.563371295	3.337394528	3.640275548	2.68443061	2.095523539	3.115274372	2.36100803
ERMAP	3.079854823	4.417451775	2.749922748	3.881551527	3.406035463	2.749297816	4.368483525	2.747483175	4.211361995	3.16905582
PCDH1	14.44391635	14.51897928	36.04822836	16.84290089	12.12904692	14.83451476	15.01201446	26.99342201	18.96755466	11.78897897
DGKD	4.105619398	5.087266027	3.452745419	3.554814425	6.143895188	3.76885341	5.055900445	2.835006877	4.776360112	5.184956794
ARF1	102.2134308	102.9106069	78.45186149	97.83937451	92.08814866	101.7657114	99.79276511	81.60731437	86.6605283	96.07490447
GREM1	1.899507421	3.576207148	3.494889007	5.979276802	6.976062985	1.666650416	3.792131047	3.82256145	6.529644579	5.898097696
TCP11L1	5.194069993	4.501919806	3.137511567	4.914475068	4.521146332	4.614126748	4.467574897	4.646955261	5.300131564	4.600460141
ZNF217	20.73408682	8.271335857	15.49646019	11.51894791	13.94574772	17.75398161	7.089169452	21.56602952	9.957069218	13.9209404
MYCL	2.155431731	0.973216906	2.056760493	1.088524463	1.306698162	1.93557413	1.200417951	2.209288363	1.630669436	1.155493077
RFPL3S	1.079194214	0.891792384	0.546297846	0.420526794	1.002159838	1.106201474	0.774680496	1.282275838	1.019624752	0.527308349
CNOT9	8.852957851	7.872315864	4.380041938	6.920674642	8.828826832	8.79791019	8.041465461	6.48311694	6.782343951	8.426179526
ACADSB	2.658469379	3.695731629	1.548212671	2.679782238	2.901427131	2.68224551	3.05888978	2.021514755	2.218762486	2.86981424
RPL35A	26.42399641	28.20706282	21.78167554	24.12772479	25.06115424	33.144125	27.54763843	22.56016382	22.92356353	29.22694407
IFITM2	5.344228881	5.466357021	5.580042283	6.386750679	4.473927849	6.689607859	5.790736705	5.385558519	7.053404163	4.657890413
ST7-OT4	2.3227687	1.895009426	0.996157646	1.70992492	2.298389745	2.031791044	2.201918616	2.819180078	1.714257899	1.785605781
ZDHHC13	2.972860005	3.055007816	1.586143022	2.880923457	3.357147655	2.617528799	3.35391144	3.467749665	2.732391439	2.898323615
MORC2	7.863930032	5.626693274	4.861896773	5.414986046	6.49642757	8.535111167	4.951651802	5.297654642	5.55758875	5.643443341
RDH13	4.033876568	3.303122255	1.222297419	3.551544775	4.325704093	3.921237476	3.289313753	2.520759028	3.726612973	3.615410053
SPINK1	63.02252626	43.79812326	54.06778306	10.4334236	41.92965181	66.36910636	42.75811207	37.27380993	9.167406643	51.63763463
SIGMAR1	11.53908074	13.57442956	6.581718761	12.95359569	12.44210346	10.86680146	13.28675915	8.411984854	11.14598732	11.34486848
GBE1	21.10396189	15.80824443	22.13058314	19.48341113	23.51277687	21.40234958	16.28375997	18.40592317	17.73393532	26.01159998
KCNT2	0.648540579	1.820932044	0.849358663	0.962169231	0.989611572	0.836693984	1.666681026	0.97484447	0.883111325	0.679502609
STAT5B	20.80816191	23.19603454	21.11999636	22.83746008	21.08483907	20.97916786	23.14042578	24.14143514	21.51910607	18.65652862
ERN1	17.18763835	6.623917085	6.602101196	4.556863043	11.05087997	16.74248803	6.386253927	4.81589739	5.923737155	10.34963228
EEF1AKMT3	1.564340851	1.177413824	1.42761663	1.378752747	1.752649224	1.382897119	1.242694199	1.643336899	1.559661001	2.123756859
ACADM	4.808426303	8.169168201	3.252307065	6.518381178	7.52325418	4.824152636	7.354374406	4.339119355	5.398900128	6.908064198
PLEKHF1	2.065823293	0.78389816	1.557936778	0.664590934	1.444861514	2.33999375	0.652953254	1.299572234	0.917944473	0.920092028
MED4	10.28420599	13.99001675	3.700293291	11.9313602	11.13236668	11.12144044	11.6264405	7.647397862	11.63902688	10.94296145
ARMC2	2.49799253	2.551593249	1.150984584	2.471939823	2.086295491	2.40914053	2.529847478	1.504584875	2.153282731	1.742997859
CRBN	3.351019108	4.533257177	1.642657122	4.436146199	4.466583453	3.759017892	4.238825571	2.810754372	4.47303203	3.870387261
RFWD2	10.91462742	9.23402327	7.386598661	9.728607643	11.1892674	11.30892569	10.10803183	7.512469942	8.571444503	10.05744818
ZNF543	7.69783006	6.215951513	6.341624399	7.698815848	6.94516157	6.483313908	5.671742178	9.079468263	7.024004313	6.147304463
EIF1AX	20.44950955	14.01324621	9.360603475	13.14379803	18.13842907	20.01765748	14.4919235	11.38928736	13.6188214	18.68933492
MFAP3L	0.709149933	1.137162981	1.186809945	1.512921008	1.164069903	0.762972906	1.077923985	1.248312307	1.647896624	0.875440582
CTSO	7.851384047	11.91417673	2.59638502	6.683613903	6.48772387	8.21266551	10.70739399	3.01900325	7.771160377	7.130583527
RALYL	0.582191505	1.959775352	0.33807515	1.093016514	0.54501043	0.536519616	1.789794425	0.807961297	1.351066087	0.479926343
SRGAP2	2.439404653	2.059055339	2.994911442	3.020023651	2.07443308	2.249623494	2.085503505	3.120850546	3.031752271	1.991091583
KLC4	2.497798895	4.124922849	2.414893939	4.415856483	2.573661588	2.424399887	3.669350039	3.118950396	3.856518845	2.429967339
TIMM23B	5.290635189	4.735725074	2.28269613	3.845088188	5.706505463	5.306278624	4.671419556	4.490025237	4.528791769	4.262687958
WDFY2	5.621108808	4.532970273	4.278229577	4.224314165	4.260428905	5.078835369	4.550988217	5.478502322	4.011574862	3.630988658
ANAPC7	5.812636636	6.009019334	2.284904799	4.642460599	6.080138713	5.516539059	5.455166626	3.240758461	4.600359672	4.687391261
